prod_id;prod_name;prod_description;prod_brand;category;prod_unit_price
70847004707;Bebida energética monster ;Bebida energética monster x 473 ml;MONSTER;Bebidas;5390
70847012610;Bebida energizante Monster Green ;Bebida energizante Monster Green x 4 und x 473 ml c-u;LANGGUTH GERMAN;Bebidas;32990
70942003322;Flossers Gum paw patrol niños uva ;Flossers Gum paw patrol niños uva x 40und;GUM;Cuidado Personal;15590
70942003469;Gel dental Gum paw patrol chicle ;Gel dental Gum paw patrol chicle x 50g;GUM;Cuidado Personal;5190
70942018401;Seda Dental Gum Menta ;Seda Dental Gum Menta x 183 metros;GUM;Cuidado Personal;8990
70942508407;Floss Threaders enhebradores;Floss Threaders enhebradores;GUM;Cuidado Personal;11990
75925306247;Queso crystal farms mexicano mezcla 4 quesos ;Queso crystal farms mexicano mezcla 4 quesos x 226 g;CRYSTAL FARMS;Lácteos, huevos y refrigerados;14990
76397030210;Salsa Dip Suave ;Salsa Dip Suave X 470g La Costeña;LA COSTENA;Despensa;1890
76808002447;Galleta barilla mulino Bianco baiocchi avellanas ;Galleta barilla mulino Bianco baiocchi avellanas x 150 g;BARILLA;Dulces y postres;6990
76808007336;Galleta Barilla mulinobianco sfoglie hornear tomate orégano ;Galleta Barilla mulinobianco sfoglie hornear tomate orégano x 160g;BARILLA;Pasabocas;6990
76808007343;Galleta Barilla mulino bianco tomate ;Galleta Barilla mulino bianco tomate x 200 g;BARILLA;Pasabocas;6990
79200003364;Dulces Wonka Nerds Strawberry y Grape ;Dulces Wonka Nerds Strawberry y Grape x 46.7g;NERDS;Dulces y postres;4790
79200003395;Wonka Nerds Sandia Cereza ;Wonka Nerds Sandia Cereza x 46.7g;NERDS;Dulces y postres;5590
79200912338;Dulces Wonka Kazoozles Cherry Punch ;Dulces Wonka Kazoozles Cherry Punch x 51g;KAZOOZLES;Dulces y postres;4790
79400052919;Desodorante Rexona clinical men crema ;Desodorante Rexona clinical men crema x 48 g;REXONA;Cuidado Personal;13013
79400052926;Desodorante Rexona clinical classic women crema ;Desodorante Rexona clinical classic women crema x 48 g;REXONA;Cuidado Personal;18590
79400110695;Desodorante Rexona clinical clean scent women crema ;Desodorante Rexona clinical clean scent women crema x 48 g;REXONA;Cuidado Personal;13293
79400300546;Desodorante Rexona clinical sportstrengh men crema ;Desodorante Rexona clinical sportstrengh men crema x 48 g;REXONA;Cuidado Personal;18590
79400301161;Desodorante Rexona clinical extra dry women crema ;Desodorante Rexona clinical extra dry women crema x 48 g;REXONA;Cuidado Personal;13013
79400476692;Desodorante Rexona clinical stress control women crema ;Desodorante Rexona clinical stress control women crema x 48 g;REXONA;Cuidado Personal;18590
80432105528;Olmeca Altos Reposado 700 ml;Olmeca Altos Reposado 700 ml;OLMECA;Vinos y Licores;103990
80432106037;Olmeca Altos Plata 700 ml;Olmeca Altos Plata 700 ml;OLMECA;Vinos y Licores;95990
80432108703;Olmeca Reposado 700 ml;Olmeca Reposado 700 ml;OLMECA;Vinos y Licores;63990
80432400388;Whisky Chivas Regal 12 años 375 ml;Whisky Chivas Regal 12 años 375 ml;CHIVAS REGAL;Vinos y Licores;55990
80432400432;Whisky Chivas Regal 12 años 1000 ml;Whisky Chivas Regal 12 años 1000 ml;CHIVAS REGAL;Vinos y Licores;123990
80432402771;Whisky Something Special 1000 ml;Whisky Something Special 1000 ml;SOMETHING SPECIAL;Vinos y Licores;63990
80432402788;Whisky Something Special 360 ml;Whisky Something Special 360 ml;SOMETHING SPECIAL;Vinos y Licores;27990
80432402795;Whisky Something Special 750 ml;Whisky Something Special 750 ml;SOMETHING SPECIAL;Vinos y Licores;49990
80432402931;Whisky Chivas Regal 12 años botella ;Whisky Chivas Regal 12 años botella x 700 ml;CHIVAS REGAL;Vinos y Licores;87900
80480006341;Ginebra Star Of Bombay London dry ;Ginebra Star Of Bombay London dry x 750 ml;BOMBAYSAPPHIRE;Vinos y Licores;161990
80480231026;Whisky Dewars Escoces 12 años botella ;Whisky Dewars Escoces 12 años botella x 750ml;DEWARS;Vinos y Licores;91990
82184038727;Whisky gentleman *750 ml;Whisky gentleman *750 ml;JACK DANIEL'S;Vinos y Licores;165990
82184090466;Whiskey jack daniels tennessee 750 ml;Whisky Honey Jack Daniels  X 750 ml;JACK DANIELS;Vinos y Licores;89900
84279993638;Ginebra Opihr especiada oriental botella ;Ginebra Opihr especiada oriental botella x 750 ml;OPIHR;Vinos y Licores;171990
85000011416;Vino tinto Tisdale merlot botella ;Vino tinto Tisdale merlot botella x 750 ml;TISDALE;Vinos y Licores;23990
85976034150;Aperitivo manischewitz uvax1500cm3;Aperitivo manischewitz uvax1500cm3;MANISCHEWITE;Vinos y Licores;85990
88252010121;Mantequilla Algood maní crujiente ;Mantequilla Algood maní crujiente x 510g;ALGOOD;Pasabocas;13990
93936700007;Queso camembert Rosenborg ;Queso camembert Rosenborg x 125g;PREMIUM CHOICE;Charcutería;19990
93936730011;Queso brie Rosenborg ;Queso brie Rosenborg x 125g;PREMIUM CHOICE;Charcutería;22590
95188010347;Refresco Tampico citrus gfa ;Refresco Tampico citrus gfa x 1000cm3;TAMPICO;Bebidas;2690
95188012402;Tampico citrus ;Tampico citrus x 240cm3;TAMPICO;Bebidas;890000
95188032400;Refresco Tampico tropical punch ;Refresco Tampico tropical punch x240ml;TAMPICO;Bebidas;990
95188995002;Refresco Tampico citrus botella ;Refresco Tampico citrus botella x 500 ml;TAMPICO;Bebidas;1990
190679000118;Acondicionador Herbal essences hidrata leche coco ;Acondicionador Herbal essences hidrata leche coco x 400 ml;HERBAL ESSENCES;Cuidado Personal;14692
190679000163;Acondicionador Herbal essences suaviza moringa ;Acondicionador Herbal essences suaviza moringa x 400 ml;HERBAL ESSENCES;Cuidado Personal;19590
190679000187;Acondicionador Herbal essences reparación argán ;Acondicionador Herbal essences reparación argán x 400 ml;HERBAL ESSENCES;Cuidado Personal;14692
190679000194;Acondicionador Herbal essences moisture romero herbal ;Acondicionador Herbal essences moisture romero herbal x 400 ml;HERBAL ESSENCES;Cuidado Personal;19590
190679000200;Acondicionador Herbal essences fuerza vitamina E manteca coco ;Acondicionador Herbal essences fuerza vitamina E manteca coco x 400 ml;HERBAL ESSENCES;Cuidado Personal;14692
381519181504;Shampoo Herbal essences detox ;Shampoo Herbal essences detox x 300 ml;HERBAL ESSENCES;Cuidado Personal;14990
381519181672;Acondicionador Herbal essences detox ;Acondicionador Herbal essences detox x 300 ml;HERBAL ESSENCES;Cuidado Personal;10942
606110287760;Barra bitty chocolate relleno frutos rojos ;Barra bitty chocolate relleno frutos rojos x 40g;A1-Integracion;Despensa;6290
606110287777;Barra bitty chocolate relleno sal caramelo quinua ;Barra bitty chocolate relleno sal caramelo quinua x 40g;A1-Integracion;Pasabocas;6290
606110287784;Barra bitty chocolate relleno mantequilla mani tron ;Barra bitty chocolate relleno mantequilla mani tron x 40g;A1-Integracion;Despensa;6290
606110365192;Cerveza Chelarte pamela summer ale ;Cerveza Chelarte pamela summer ale x 330 ml;CHELARTE;Vinos y Licores;8990
606110365208;Cerveza Chelarte raquel pale ale ;Cerveza Chelarte raquel pale ale x 330 ml;CHELARTE;Vinos y Licores;8990
608875007041;Salsa Heinz tomate doy pack ;Salsa Heinz tomate doy pack x 200 g;HEINZ;Despensa;4090
610395953395;Ron parce reserva especial anejo 8 años botella ;Ron parce reserva especial anejo 8 años botella x 750 ml;PARCE;Vinos y Licores;175990
610395953401;Ron parce reserva especial anejo 12 anos botella ;Ron parce reserva especial anejo 12 anos botella x 750 ml;PARCE;Vinos y Licores;214990
614143491078;Chips Coconuties coco natural ;Chips Coconuties coco natural x 3 und x 20 g c-u;COCONUTIES;Pasabocas;9583
614143491085;Chips Coconuties coco panela orgánica ;Chips Coconuties coco panela orgánica x 3 und x 20 g c-u;COCONUTIES;Pasabocas;13690
619947000020;Vodka Titos botella ;Vodka Titos botella x 750 ml;TITOS;Vinos y Licores;125990
650240004292;Jabon formula forte Asepxia ;Jabon formula forte Asepxia x 100 g;ASEPXIA;Belleza;8390
650240004643;Jabón Asepxia exfoliante ;Jabón Asepxia exfoliante x 100 g;ASEPXIA;Belleza;8790
650240007828;Jabón Asepxia azufre ;Jabón Asepxia azufre x 100g;ASEPXIA;Belleza;8790
650240035401;Jabón Asepxia carbon detox efecto purificante barra ;Jabón Asepxia carbon detox efecto purificante barra x 100 g;ASEPXIA;Belleza;10590
658480001101;Tostaditas Salmas Sanissimo ;Tostaditas Salmas Sanissimo x 140g;SANISSIMO;Panadería y Pastelería;8390
665106040055;Arequipe colanta ;Arequipe colanta x 500g;COLANTA;Dulces y postres;7790
665106040109;Arequipe colanta ;Arequipe colanta x 250g;COLANTA;Dulces y postres;4490
665106040208;Arequipe colanta ;Arequipe colanta x 300g caja x 6und colanta;COLANTA;Dulces y postres;5990
665106040536;Arequipe colanta doy pack ;Arequipe colanta doy pack x 250 g;COLANTA;Dulces y postres;3990
677840500320;gomas gummi Sharks E Frutti Bl ;gomas gummi Sharks E Frutti Bl x 100g;EFRUTTI;Dulces y postres;4490
695521103011;Ginebra Citadelle ;Ginebra Citadelle x 750 ml;CITADELLE;Vinos y Licores;137990
700083726452;Galletas Bitty mini chips chocolate ;Galletas Bitty mini chips chocolate x 40 g;BITTY;Pasabocas;6290
700083726469;Quinua Bitty expandida chocolate ;Quinua Bitty expandida chocolate x 40 g;BITTY;Despensa;6290
707273607256;Kit Ginmix botánicos gin tonic ;Kit Ginmix botánicos gin tonic x 8 und x 130 g;GINMIX;Vinos y Licores;149990
715126000116;Vino montes alpha cabernet sauvignon ;Vino montes alpha cabernet sauvignon x 750 ml;MONTES ALPHA;Vinos y Licores;125990
715126900201;Vino rosado Kaiken malbec botella ;Vino rosado Kaiken malbec botella x 750ml;KOMPITOS;Vinos y Licores;55990
720516010552;Sustituto de huevo Orgran ;Sustituto de huevo Orgran x 200g;ORGRAN;Dulces y postres;13990
721059001311;Aperitivo Aperol botella ;Aperitivo Aperol botella x 750 ml;APEROL;Vinos y Licores;73990
721059707503;Tequila blanco El Espolon ;Tequila blanco El Espolon x 750 ml;ESPOLON;Vinos y Licores;115990
721059847506;Whiskey bourbon wild turkey bot ;Whiskey bourbon wild turkey bot x 750 ml;WILD TURKEY;Vinos y Licores;83900
722008000317;Sardina Cilíndrica Van Camps Abre fácil ;Sardina Cilíndrica Van Camps Abre fácil x 170g;VAN CAMPS;Despensa;4290
722008000898;Sardina Van Camps Premium Salsa Tomate ;Sardina Van Camps Premium Salsa Tomate x 225g;VAN CAMPS;Despensa;4290
727760501638;Vino espumoso mionetto prosecco brut ;Vino espumoso mionetto prosecco brut x 750 ml;MIONETTO;Vinos y Licores;59990
744607002318;Tequila El jimador reposado agave ;Tequila El jimador reposado agave x 375ml;JIMADOR;Vinos y Licores;0
757956009013;Cepillo cartera cerda natural;Cepillo cartera cerda natural;SHOCK;Belleza;6190
764218608341;Chips hummus SIMPLY 7 Pimiento rojo asado ;Chips hummus SIMPLY 7 Pimiento rojo asado x 142g;SIMPLY 7;Pasabocas;10390
764218608389;Chips lenteja SIMPLY 7 Crema de eneldo ;Chips lenteja SIMPLY 7 Crema de eneldo x 113g;SIMPLY 7;Pasabocas;10390
764218651255;Chips quinoa SIMPLY 7 Queso cheddar ;Chips quinoa SIMPLY 7 Queso cheddar x 99g;SIMPLY 7;Pasabocas;10390
764218651262;Chips De Quínoa Bbq Simply7 ;Chips De Quínoa Bbq Simply7 x 99g;SIMPLY 7;Pasabocas;10390
764218651279;Chips quinoa SIMPLY 7 Crema agria cebolla ;Chips quinoa SIMPLY 7 Crema agria cebolla x 99g;SIMPLY 7;Pasabocas;10390
764218653150;Chips vegetales simply 7 original ;Chips vegetales simply 7 original x 113 g;SIMPLY 7;Pasabocas;10390
781344011012;Paté de Aves ;Paté de Aves x 100g;BON PATE;Charcutería;10010
781344012002;Paté de aves porción ;Paté de aves porción x 190g;BON PATE;Charcutería;25400
781344013009;Pate de aves bandeja Bon pate ;Pate de aves bandeja Bon pate x 6 x 150 g;BON PATE;Charcutería;21693
781344014242;Pate de aves al coñac con champiñones bonvivant ;Pate de aves al coñac con champiñones bonvivant x 220g;BON PATE;Charcutería;29600
781344016000;Pate atún Bon pate porción ;Pate atún Bon pate porción x 100 g;BON PATE;Charcutería;6930
781344016109;Pate atún Bon pate bandeja ;Pate atún Bon pate bandeja x 6 x 150 g;BON PATE;Charcutería;14800
781344016550;Paté de Atún y Mostaza Bonvivant ;Paté de Atún y Mostaza Bonvivant x 220g;BON PATE;Charcutería;13930
781344023145;Mousse de Salmón ;Mousse de Salmón x 220g;BON PATE;Charcutería;34400
781344031010;Paté de Queso ;Paté de Queso x 150g;BON PATE;Charcutería;12313
785002324124;Masa fillo dough hojaldre ;Masa fillo dough hojaldre x 454 gr;FILLODOUGH;Productos Congelados;21590
804066020077;Mermelada Hero Cereza Negra Frasco ;Mermelada Hero Cereza Negra Frasco X340g;HERO;Pasabocas;15590
811538011372;Tequila Jose cuervo tradicional reposado botella ;Tequila Jose cuervo tradicional reposado botella x 750 ml;JOSE CUERVO;Vinos y Licores;113990
813805002298;Lunch Bag bolsa ;Lunch Bag bolsa x 77g;EFRUTTI;Dulces y postres;7390
841058004561;Gel para Afeitar Schick Protect Sensitive 75 ml;Gel para Afeitar Schick Protect Sensitive 75 ml;SCHICK;Cuidado Personal;11990
841058004738;Gel de afeitar avena Schick ;Gel de afeitar avena Schick x 200  g;SCHICK;Cuidado Personal;19590
852230003005;Queso Fondue suizo original Mifroma ;Queso Fondue suizo original Mifroma x 400g;MIFROMA;Charcutería;38990
854285010656;Leche de Coco Simply Asia® ;Leche de Coco Simply Asia® x 403ml;SIMPLY ASIA;Lácteos, huevos y refrigerados;10990
855517006027;Queso Lunchitas americano blanco tajado ;Queso Lunchitas americano blanco tajado x 16 und x 272 g;LUNCHITAS;Lácteos, huevos y refrigerados;4990
857294000878;Organizador-creat task;Organizador-creat task;TASK;Limpieza de cocina;41990
875754002316;Galleta Bauducco wafer vainilla sin azúcar ;Galleta Bauducco wafer vainilla sin azúcar x 120 g;BAUDUCCO;Pasabocas;3590
884394007285;Bebida Okf Farmers aloe vera original ;Bebida Okf Farmers aloe vera original x 500 ml;OKF;Bebidas;4990
884394007308;Bebida Okf Farmers aloe vera original ;Bebida Okf Farmers aloe vera original x 1.5 lt;OKF;Bebidas;7992
884394007353;Bebida Okf Farmers aloe vera granada ;Bebida Okf Farmers aloe vera granada x 500 ml;OKF;Bebidas;4990
884394007377;Bebida Okf Farmers aloe vera piña ;Bebida Okf Farmers aloe vera piña x 500 ml;OKF;Bebidas;3992
884394007674;Bebida Okf Farmers aloe vera granada ;Bebida Okf Farmers aloe vera granada x 1.5 lt;OKF;Bebidas;10390
884394007773;Bebida Okf Farrmers aloe vera original sin azucar ;Bebida Okf Farrmers aloe vera original sin azucar x 500 ml;OKF;Bebidas;3992
884394008039;Bebida Okf Farmers aloe vera original sin azúcar ;Bebida Okf Farmers aloe vera original sin azúcar x 1.5 lt;OKF;Bebidas;9990
884941001995;Bebida De Aloe Vera T'Best Original Sin Azúcar X 1.5L;Bebida De Aloe Vera T'Best Original Sin Azúcar X 1.5L;TBEST;Bebidas;16990
884941002121;Bebida De Aloe Vera TBest Original Sin Azúcar ;Bebida De Aloe Vera TBest Original Sin Azúcar X 500Ml;TBEST;Bebidas;6990
897076002096;Ginebra bulldog botella ;Ginebra bulldog botella x 375  ml;BULLDOG;Vinos y Licores;73990
2406806000004;Queso manchego original maese miguel ;Queso manchego original maese miguel x 300g;PREMIUM CHOICE;Charcutería;135990
2427409000000;Brioche fruta ;Brioche fruta x 400g;JUMBO;Panadería y Pastelería;11590
2500213000005;Mantecada Individual 125 g;Mantecada Individual 125 g;JUMBO;Panadería y Pastelería;1890
2500215000003;Minivinoiserie ;Minivinoiserie x und;JBO ARTESANAL MP;Panadería y Pastelería;690
2500220000005;Pan de campo ;Pan de campo x 400 g;JUMBO;Panadería y Pastelería;2900
2500221000004;Pan De Centeno 300g;Pan De Centeno 300g;JUMBO;Panadería y Pastelería;2900
2500225000000;Pan campo nuez ;Pan campo nuez x 400 g;JUMBO;Panadería y Pastelería;4500
2500230000002;Pan campo largo ;Pan campo largo x 1000g;JUMBO;Panadería y Pastelería;6000
2500239000003;Pan Pave ;Pan Pave x 5 und;JUMBO;Panadería y Pastelería;4200
2500241000008;Pan Integral 300g;Pan Integral 300g;JUMBO;Panadería y Pastelería;3250
2500242000007;Pan integral nueces 300 g;Pan integral nueces 300 g;JUMBO;Panadería y Pastelería;4700
2500243000006;Roscón de Arequipe 300 g;Roscón de Arequipe 300 g;JUMBO;Panadería y Pastelería;3800
2500247000002;Pan de Mantequilla 300 g;Pan de Mantequilla 300 g;JUMBO;Panadería y Pastelería;3400
2500248000001;Pan Integral Con Uvas Pasas 300g;Pan Integral Con Uvas Pasas 300g;JUMBO;Panadería y Pastelería;3700
2500249000000;Pan súper fino 600 g;Pan súper fino 600 g;JUMBO;Panadería y Pastelería;2950
2500255000001;Pan integral ;Pan integral x 6 unds;JUMBO;Panadería y Pastelería;3400
2500287000000;Pan Pave 400 g;Pan Pave 400 g;JUMBO;Panadería y Pastelería;2950
2500302000008;Croissants ;Croissants x 4 und;JUMBO;Panadería y Pastelería;7700
2500312000005;Mini viennoiseria ;Mini viennoiseria x15 und;JBO ARTESANAL MP;Panadería y Pastelería;12800
2500315000002;Croissant queso ;Croissant queso x 8 und;JBO ARTESANAL MP;Panadería y Pastelería;15200
2500317000000;Croissant queso ;Croissant queso x 4 und;JBO ARTESANAL MP;Panadería y Pastelería;9300
2500323000001;Brioche fruta confitada ;Brioche fruta confitada x 400g;JUMBO;Panadería y Pastelería;5700
2500333000008;Merengue Vanilla ;Merengue Vanilla X 100g;JUMBO;Panadería y Pastelería;3100
2500356000009;Mantecada ;Mantecada X2;JUMBO;Panadería y Pastelería;3550
2500367000005;Tarta vergoise de manzana;Tarta vergoise de manzana;JBO ARTESANAL MP;Panadería y Pastelería;22900
2500373000006;Tarta de queso jbo ;Tarta de queso jbo x 6/8 porciones;JUMBO;Panadería y Pastelería;17700
2500394000009;Tarta fruta fresca 6/8 porción;Tarta fruta fresca 6/8 porción;JUMBO;Panadería y Pastelería;20500
2500406000003;Tartaleta durazno ;Tartaleta durazno x 2 unds;JUMBO;Panadería y Pastelería;4560
2500425000008;Torta selva negra ;Torta selva negra x 12 porciones;JUMBO;Panadería y Pastelería;33900
2500428000005;Torta Milhoja Arequipe 6/8 Porc;Torta Milhoja Arequipe 6/8 Porc;JUMBO;Panadería y Pastelería;21990
2500429000004;Torta Brazo de Reina 6/8 Porciones;Torta Brazo de Reina 6/8 Porciones;JUMBO;Panadería y Pastelería;14500
2500430000000;Torta Pastel Fruta 12 Porc;Torta Pastel Fruta 12 Porc;JUMBO;Panadería y Pastelería;29400
2500437000003;Torta Brazo De Chocolate 6/8 Porc;Torta Brazo De Chocolate 6/8 Porc;JUMBO;Panadería y Pastelería;14500
2500458000006;Torta milhoja arequipe ;Torta milhoja arequipe x 2 und;JUMBO;Panadería y Pastelería;7300
2500459000005;Torta Brazo De Reina ;Torta Brazo De Reina X2;JUMBO;Panadería y Pastelería;3650
2500506000002;Quiche lorraine ;Quiche lorraine x 6/8 porciones;JBO ARTESANAL MP;Panadería y Pastelería;19590
2500558000005;Torta Tres Leches Fresa ;Torta Tres Leches Fresa x 12 Porciones;JUMBO;Panadería y Pastelería;34500
2500617000007;Pan mini uva ;Pan mini uva x 10 unds;JUMBO;Panadería y Pastelería;7600
2500641000004;Fougasse Italiana ;Fougasse Italiana X 400 g;JUMBO;Panadería y Pastelería;4900
2500662000007;Bandeja Mantecada 4/6 Porc;Bandeja Mantecada 4/6 Porc;JUMBO;Panadería y Pastelería;7500
2500674000002;Tarta dulce mora ;Tarta dulce mora x 6/8 porciones;JUMBO;Panadería y Pastelería;14000
2500676000000;Tarta queso mora ;Tarta queso mora x 6/8 porciones;JUMBO;Panadería y Pastelería;14000
2500876000008;Pan de queso individual ;Pan de queso individual x 50 g;JUMBO;Panadería y Pastelería;1900
2501043000005;Paq. Pan Perro ;Paq. Pan Perro X 6 Unds;JUMBO;Panadería y Pastelería;3500
2501075000004;Torta de Mora 12 Porciones;Torta de Mora 12 Porciones;JUMBO;Panadería y Pastelería;31300
2501076000003;Torta Fresa 12 Porc.;Torta Fresa 12 Porc.;JUMBO;Panadería y Pastelería;25200
2501077000002;Torta Chocolate 12 Porc.;Torta Chocolate 12 Porc.;JUMBO;Panadería y Pastelería;31200
